avg_score	original_tax_id	orig_organism	pref_name	chembl_id	mechanism_of_action	max_phase	first_approval
1001.0111111111111111	2	Bacteria	AMIKACIN SULFATE	CHEMBL1164318	Bacterial 70S ribosome inhibitor	4	1981
553.3833333333333333	9606	Homo sapiens	AMISULPRIDE	CHEMBL243712	Serotonin (5-HT) receptor antagonist	4	
436.6000000000000000	9606	Homo sapiens	AMITRIPTYLINE HYDROCHLORIDE	CHEMBL1200964	Norepinephrine transporter inhibitor	4	1961
477.4000000000000000	9606	Homo sapiens	AMOXAPINE	CHEMBL1113	Dopamine receptor antagonist	4	1980
436.6000000000000000	9606	Homo sapiens	AMOXAPINE	CHEMBL1113	Norepinephrine transporter inhibitor	4	1980
725.4000000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bacterial penicillin-binding protein inhibitor	4	1974
436.6000000000000000	9606	Homo sapiens	AMPHETAMINE	CHEMBL405	Norepinephrine transporter releasing agent	4	1955
436.6000000000000000	9606	Homo sapiens	AMPHETAMINE ADIPATE	CHEMBL1200387	Norepinephrine transporter releasing agent	4	1975
436.6000000000000000	9606	Homo sapiens	AMPHETAMINE ASPARTATE	CHEMBL1200377	Norepinephrine transporter releasing agent	4	1996
436.6000000000000000	9606	Homo sapiens	AMPHETAMINE SULFATE	CHEMBL501	Norepinephrine transporter releasing agent	4	1960
725.4000000000000000	2	Bacteria	AMPICILLIN	CHEMBL174	Bacterial penicillin-binding protein inhibitor	4	1965
725.4000000000000000	2	Bacteria	AMPICILLIN SODIUM	CHEMBL1200758	Bacterial penicillin-binding protein inhibitor	4	1971
483.9500000000000000	11676	Human immunodeficiency virus 1	AMPRENAVIR	CHEMBL116	Human immunodeficiency virus type 1 protease inhibitor	4	1999
642.6000000000000000	9606	Homo sapiens	AMUVATINIB	CHEMBL2103851	Stem cell growth factor receptor inhibitor	2	
618.4000000000000000	9606	Homo sapiens	ANAKINRA	CHEMBL1201570	Interleukin-1 receptor antagonist	4	2001
529.9250000000000000	9606	Homo sapiens	ANATIBANT	CHEMBL2107725	Bradykinin B2 receptor antagonist	2	
463.3000000000000000	9606	Homo sapiens	ANDECALIXIMAB	CHEMBL3833374	Matrix metalloproteinase 9 inhibitor	3	
793.2666666666666667	9606	Homo sapiens	ANGIOTENSIN II ACETATE	CHEMBL3989932	Type-1 angiotensin II receptor agonist	4	2017
836.9333333333333333	9606	Homo sapiens	ANILERIDINE HYDROCHLORIDE	CHEMBL1201047	Kappa opioid receptor agonist	4	1982
836.9333333333333333	9606	Homo sapiens	ANILERIDINE PHOSPHATE	CHEMBL1200543	Kappa opioid receptor agonist	4	1982
528.4000000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Platelet-derived growth factor receptor beta inhibitor	2	
642.6000000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Stem cell growth factor receptor inhibitor	2	
469.9666666666666667	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Vascular endothelial growth factor receptor 2 inhibitor	2	
717.8000000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Vascular endothelial growth factor receptor 3 inhibitor	2	
499.3000000000000000	9606	Homo sapiens	ANTAZOLINE PHOSPHATE	CHEMBL1200550	Histamine H1 receptor antagonist	4	1994
469.9666666666666667	9606	Homo sapiens	APATINIB	CHEMBL3545414	Vascular endothelial growth factor receptor 2 inhibitor	3	
504.6000000000000000	9606	Homo sapiens	APLINDORE FUMARATE	CHEMBL2104864	Dopamine D2 receptor partial agonist	2	
463.8333333333333333	9606	Homo sapiens	APOMORPHINE HYDROCHLORIDE	CHEMBL1616	D2-like dopamine receptor agonist	4	2004
880.2000000000000000	9606	Homo sapiens	APRICOXIB	CHEMBL1835207	Cyclooxygenase-2 inhibitor	2	
629.9000000000000000	9606	Homo sapiens	APROTININ	CHEMBL1201619	Plasma kallikrein inhibitor	4	1993
537.3000000000000000	9606	Homo sapiens	ARFORMOTEROL TARTRATE	CHEMBL1951071	Beta-2 adrenergic receptor agonist	4	2006
454.2000000000000000	9606	Homo sapiens	ARHALOFENATE	CHEMBL2103824	Peroxisome proliferator-activated receptor gamma modulator	2	
504.6000000000000000	9606	Homo sapiens	ARIPIPRAZOLE	CHEMBL1112	Dopamine D2 receptor partial agonist	4	2002
432.8777777777777778	9606	Homo sapiens	ARIPIPRAZOLE	CHEMBL1112	Serotonin 2a (5-HT2a) receptor antagonist	4	2002
504.6000000000000000	9606	Homo sapiens	ARIPIPRAZOLE LAUROXIL	CHEMBL2219425	Dopamine D2 receptor partial agonist	4	2015
432.8777777777777778	9606	Homo sapiens	ARIPIPRAZOLE LAUROXIL	CHEMBL2219425	Serotonin 2a (5-HT2a) receptor antagonist	4	2015
554.2000000000000000	9606	Homo sapiens	ARRY-502	CHEMBL3545109	G protein-coupled receptor 44 antagonist	2	
811.0714285714285714	9606	Homo sapiens	ASAPIPRANT	CHEMBL3545043	Prostanoid DP receptor antagonist	3	
504.6000000000000000	9606	Homo sapiens	ASENAPINE MALEATE	CHEMBL3544974	Dopamine D2 receptor antagonist	4	2009
432.8777777777777778	9606	Homo sapiens	ASENAPINE MALEATE	CHEMBL3544974	Serotonin 2a (5-HT2a) receptor antagonist	4	2009
690.7000000000000000	9606	Homo sapiens	ASM-024	CHEMBL3707249	Neuronal acetylcholine receptor; alpha3/beta4 antagonist	2	
607.8000000000000000	9606	Homo sapiens	ASOPRISNIL	CHEMBL267431	Progesterone receptor modulator	3	
568.0666666666666667	9606	Homo sapiens	AST-487	CHEMBL574738	Tyrosine-protein kinase receptor RET inhibitor	1	
499.3000000000000000	9606	Homo sapiens	ASTEMIZOLE	CHEMBL296419	Histamine H1 receptor antagonist	4	1988
507.9500000000000000	9606	Homo sapiens	AT-13148	CHEMBL3544960	MAP kinase-activated protein kinase 2 inhibitor	1	
675.8500000000000000	9606	Homo sapiens	AT-9283	CHEMBL495727	Tyrosine-protein kinase ABL inhibitor	2	
901.3125000000000000	9606	Homo sapiens	ATAGABALIN	CHEMBL593430	Voltage-gated calcium channel modulator	2	
483.9500000000000000	11676	Human immunodeficiency virus 1	ATAZANAVIR SULFATE	CHEMBL1200678	Human immunodeficiency virus type 1 protease inhibitor	4	2003
436.6000000000000000	9606	Homo sapiens	ATOMOXETINE HYDROCHLORIDE	CHEMBL1702	Norepinephrine transporter inhibitor	4	2002
454.2000000000000000	9606	Homo sapiens	ATX08-001	CHEMBL3545278	Peroxisome proliferator-activated receptor gamma modulator	2	
467.5000000000000000	9606	Homo sapiens	AUS-131	CHEMBL198877	Estrogen receptor beta agonist	2	
644.3000000000000000	9606	Homo sapiens	AVACOPAN	CHEMBL3989871	C5a anaphylatoxin chemotactic receptor antagonist	3	
454.2000000000000000	9606	Homo sapiens	AVE0847	CHEMBL3545295	Peroxisome proliferator-activated receptor gamma agonist	1	
836.9333333333333333	9606	Homo sapiens	AXOMADOL	CHEMBL3989680	Kappa opioid receptor agonist	2	
499.3000000000000000	9606	Homo sapiens	AZATADINE MALEATE	CHEMBL3544908	Histamine H1 receptor antagonist	4	1977
675.8500000000000000	9606	Homo sapiens	AZD-0424	CHEMBL3545177	Tyrosine-protein kinase ABL inhibitor	1	
554.2000000000000000	9606	Homo sapiens	AZD1981	CHEMBL1914489	G protein-coupled receptor 44 antagonist	2	
537.3000000000000000	9606	Homo sapiens	AZD3199	CHEMBL3545103	Beta-2 adrenergic receptor agonist	2	
466.1000000000000000	9606	Homo sapiens	AZD-7451	CHEMBL3545179	Neurotrophic tyrosine kinase receptor type 2 inhibitor	1	
487.2000000000000000	9606	Homo sapiens	AZD-8186	CHEMBL3545424	PI3-kinase p110-delta subunit inhibitor	1	
763.4000000000000000	9606	Homo sapiens	AZD9056	CHEMBL3545108	P2X purinoceptor 7 antagonist	2	
499.3000000000000000	9606	Homo sapiens	AZELASTINE HYDROCHLORIDE	CHEMBL1200809	Histamine H1 receptor antagonist	4	1996
793.2666666666666667	9606	Homo sapiens	AZILSARTAN	CHEMBL57242	Type-1 angiotensin II receptor antagonist	3	
793.2666666666666667	9606	Homo sapiens	AZILSARTAN KAMEDOXOMIL	CHEMBL2103795	Type-1 angiotensin II receptor antagonist	4	2011
1001.0111111111111111	2	Bacteria	AZITHROMYCIN	CHEMBL529	Bacterial 70S ribosome inhibitor	4	1991
675.8500000000000000	9606	Homo sapiens	AZM-475271	CHEMBL3545150	Tyrosine-protein kinase ABL inhibitor	2	
725.4000000000000000	2	Bacteria	AZTREONAM	CHEMBL158	Bacterial penicillin-binding protein inhibitor	4	1986
725.4000000000000000	2	Bacteria	BACAMPICILLIN HYDROCHLORIDE	CHEMBL1200965	Bacterial penicillin-binding protein inhibitor	4	1980
675.8500000000000000	9606	Homo sapiens	BAFETINIB	CHEMBL206834	Tyrosine-protein kinase ABL inhibitor	2	
454.2000000000000000	9606	Homo sapiens	BALAGLITAZONE	CHEMBL2103991	Peroxisome proliferator-activated receptor gamma partial agonist	3	
454.2000000000000000	9606	Homo sapiens	BALSALAZIDE DISODIUM	CHEMBL1200760	Peroxisome proliferator-activated receptor gamma agonist	4	2000
454.2000000000000000	9606	Homo sapiens	BARDOXOLONE METHYL	CHEMBL1762621	Peroxisome proliferator-activated receptor gamma antagonist	3	
537.3000000000000000	9606	Homo sapiens	BATEFENTEROL	CHEMBL3039518	Beta-2 adrenergic receptor agonist	2	
537.3000000000000000	9606	Homo sapiens	BEDORADRINE SULFATE	CHEMBL2218893	Beta-2 adrenergic receptor agonist	2	
987.6920000000000000	9606	Homo sapiens	BELINOSTAT	CHEMBL408513	Histone deacetylase inhibitor	4	2014
495.9000000000000000	9606	Homo sapiens	BENDAZAC	CHEMBL1089221	Xanthine dehydrogenase inhibitor	4	1984
504.6000000000000000	9606	Homo sapiens	BENPERIDOL	CHEMBL297302	Dopamine D2 receptor antagonist	4	
436.6000000000000000	9606	Homo sapiens	BENZPHETAMINE HYDROCHLORIDE	CHEMBL3544906	Norepinephrine transporter releasing agent	4	1960
504.6000000000000000	9606	Homo sapiens	BENZQUINAMIDE HYDROCHLORIDE	CHEMBL1200707	Dopamine D2 receptor modulator	4	1974
499.3000000000000000	9606	Homo sapiens	BEPOTASTINE BESYLATE	CHEMBL1201759	Histamine H1 receptor antagonist	4	2009
901.3125000000000000	9606	Homo sapiens	BEPRIDIL HYDROCHLORIDE	CHEMBL1200382	Voltage-gated calcium channel blocker	4	1990
499.3000000000000000	9606	Homo sapiens	BETAHISTINE	CHEMBL24441	Histamine H1 receptor agonist	4	
879.6000000000000000	9606	Homo sapiens	BETAZOLE HYDROCHLORIDE	CHEMBL1200949	Histamine H2 receptor agonist	4	1982
436.6000000000000000	9606	Homo sapiens	BETHANIDINE SULFATE	CHEMBL2110368	Norepinephrine transporter substrate	4	1982
659.0000000000000000	9606	Homo sapiens	BHQ-880	CHEMBL2109381	Dickkopf-related protein 1 inhibitor	2	
686.9000000000000000	11676	Human immunodeficiency virus 1	BICTEGRAVIR	CHEMBL3989866	Human immunodeficiency virus type 1 integrase inhibitor	4	2018
504.6000000000000000	9606	Homo sapiens	BIFEPRUNOX	CHEMBL218166	Dopamine D2 receptor partial agonist	3	
499.3000000000000000	9606	Homo sapiens	BILASTINE	CHEMBL1742423	Histamine H1 receptor inverse agonist	4	
537.3000000000000000	9606	Homo sapiens	BITOLTEROL MESYLATE	CHEMBL1200405	Beta-2 adrenergic receptor agonist	4	1984
439.7000000000000000	9606	Homo sapiens	BKT140	CHEMBL3545348	C-X-C chemokine receptor type 4 antagonist	3	
602.5000000000000000	9606	Homo sapiens	BMS-754807	CHEMBL575448	Insulin receptor inhibitor	2	
469.9666666666666667	9606	Homo sapiens	BMS-794833	CHEMBL3545119	Vascular endothelial growth factor receptor 2 inhibitor	1	
469.9666666666666667	9606	Homo sapiens	BMS-817378	CHEMBL3545050	Vascular endothelial growth factor receptor 2 inhibitor	1	
675.8500000000000000	9606	Homo sapiens	BOSUTINIB	CHEMBL288441	Tyrosine-protein kinase ABL inhibitor	4	2010
712.9000000000000000	9606	Homo sapiens	BREMELANOTIDE	CHEMBL2070241	Melanocortin receptor 1 agonist	3	
689.0181818181818182	9606	Homo sapiens	BREMELANOTIDE	CHEMBL2070241	Melanocortin receptor 3 agonist	3	
436.6000000000000000	9606	Homo sapiens	BRETYLIUM TOSYLATE	CHEMBL1095292	Norepinephrine transporter substrate	4	1986
504.6000000000000000	9606	Homo sapiens	BREXPIPRAZOLE	CHEMBL2105760	Dopamine D2 receptor partial agonist	4	2015
432.8777777777777778	9606	Homo sapiens	BREXPIPRAZOLE	CHEMBL2105760	Serotonin 2a (5-HT2a) receptor antagonist	4	2015
463.8333333333333333	9606	Homo sapiens	BROMOCRIPTINE MESYLATE	CHEMBL1200503	D2-like dopamine receptor agonist	4	1978
499.3000000000000000	9606	Homo sapiens	BROMODIPHENHYDRAMINE HYDROCHLORIDE	CHEMBL1200967	Histamine H1 receptor antagonist	4	1954
504.6000000000000000	9606	Homo sapiens	BROMPERIDOL	CHEMBL28218	Dopamine D2 receptor antagonist	4	
499.3000000000000000	9606	Homo sapiens	BROMPHENIRAMINE MALEATE	CHEMBL1200961	Histamine H1 receptor antagonist	4	1957
445.8000000000000000	9606	Homo sapiens	BT-061	CHEMBL2109471	T-cell surface antigen CD4 inhibitor	2	
499.3000000000000000	9606	Homo sapiens	BUCLIZINE HYDROCHLORIDE	CHEMBL1200403	Histamine H1 receptor antagonist	4	1982
836.9333333333333333	9606	Homo sapiens	BUPRENORPHINE	CHEMBL511142	Kappa opioid receptor agonist	4	1981
836.9333333333333333	9606	Homo sapiens	BUPRENORPHINE HYDROCHLORIDE	CHEMBL2368861	Kappa opioid receptor agonist	4	1981
436.6000000000000000	9606	Homo sapiens	BUPROPION HYDROBROMIDE	CHEMBL1201735	Norepinephrine transporter inhibitor	4	2008
436.6000000000000000	9606	Homo sapiens	BUPROPION HYDROCHLORIDE	CHEMBL1698	Norepinephrine transporter inhibitor	4	1985
439.7000000000000000	9606	Homo sapiens	BURIXAFOR	CHEMBL3545224	C-X-C chemokine receptor type 4 antagonist	2	
836.9333333333333333	9606	Homo sapiens	BUTORPHANOL TARTRATE	CHEMBL299400	Kappa opioid receptor partial agonist	4	1978
504.6000000000000000	9606	Homo sapiens	CABERGOLINE	CHEMBL1201087	Dopamine D2 receptor agonist	4	1996
469.9666666666666667	9606	Homo sapiens	CABOZANTINIB S-MALATE	CHEMBL2103868	Vascular endothelial growth factor receptor 2 inhibitor	4	2012
487.2000000000000000	9606	Homo sapiens	CAL-263	CHEMBL3545247	PI3-kinase p110-delta subunit inhibitor	1	
793.2666666666666667	9606	Homo sapiens	CANDESARTAN	CHEMBL1016	Type-1 angiotensin II receptor antagonist	3	
793.2666666666666667	9606	Homo sapiens	CANDESARTAN CILEXETIL	CHEMBL1014	Type-1 angiotensin II receptor antagonist	4	1998
780.1812500000000000	1773	Mycobacterium tuberculosis	CAPREOMYCIN SULFATE	CHEMBL2218913	70S ribosome inhibitor	4	1971
725.4000000000000000	2	Bacteria	CARBENICILLIN DISODIUM	CHEMBL606260	Bacterial penicillin-binding protein inhibitor	4	1982
725.4000000000000000	2	Bacteria	CARBENICILLIN INDANYL SODIUM	CHEMBL1200991	Bacterial penicillin-binding protein inhibitor	4	1972
548.3000000000000000	9606	Homo sapiens	CARBIMAZOLE	CHEMBL508102	Thyroid peroxidase inhibitor	4	
499.3000000000000000	9606	Homo sapiens	CARBINOXAMINE MALEATE	CHEMBL1200974	Histamine H1 receptor antagonist	4	2003
504.6000000000000000	9606	Homo sapiens	CARIPRAZINE HYDROCHLORIDE	CHEMBL2024517	Dopamine D2 receptor modulator	4	2015
537.3000000000000000	9606	Homo sapiens	CARMOTEROL	CHEMBL1094785	Beta-2 adrenergic receptor agonist	2	
504.6000000000000000	9606	Homo sapiens	CARPHENAZINE MALEATE	CHEMBL2358147	Dopamine D2 receptor antagonist	4	1982
432.8777777777777778	9606	Homo sapiens	CARPHENAZINE MALEATE	CHEMBL2358147	Serotonin 2a (5-HT2a) receptor antagonist	4	1982
880.2000000000000000	9606	Homo sapiens	CARPROFEN	CHEMBL1316	Cyclooxygenase-2 inhibitor	4	1987
713.9000000000000000	9606	Homo sapiens	CATUMAXOMAB	CHEMBL2108581	High affinity immunoglobulin gamma Fc receptor I cross-linking agent	4	
498.8000000000000000	9606	Homo sapiens	CC-115	CHEMBL3545426	DNA-dependent protein kinase inhibitor	2	
425.6000000000000000	9606	Homo sapiens	CDP-850	CHEMBL2109486	Selectin E inhibitor	1	
528.4000000000000000	9606	Homo sapiens	CDP-860	CHEMBL2109544	Platelet-derived growth factor receptor beta inhibitor	2	
763.4000000000000000	9606	Homo sapiens	CE-224535	CHEMBL1823817	P2X purinoceptor 7 antagonist	2	
445.8000000000000000	9606	Homo sapiens	CEDELIZUMAB	CHEMBL2108266	T-cell surface antigen CD4 inhibitor	1	
642.6000000000000000	9606	Homo sapiens	CEDIRANIB	CHEMBL491473	Stem cell growth factor receptor inhibitor	3	
725.4000000000000000	2	Bacteria	CEFACLOR	CHEMBL1201018	Bacterial penicillin-binding protein inhibitor	4	1979
725.4000000000000000	2	Bacteria	CEFADROXIL	CHEMBL1644	Bacterial penicillin-binding protein inhibitor	4	1978
725.4000000000000000	2	Bacteria	CEFAMANDOLE	CHEMBL1146	Bacterial penicillin-binding protein inhibitor	4	
725.4000000000000000	2	Bacteria	CEFAMANDOLE NAFATE	CHEMBL1618	Bacterial penicillin-binding protein inhibitor	4	1978
725.4000000000000000	2	Bacteria	CEFAZOLIN SODIUM	CHEMBL1200523	Bacterial penicillin-binding protein inhibitor	4	1973
725.4000000000000000	2	Bacteria	CEFDINIR	CHEMBL927	Bacterial penicillin-binding protein inhibitor	4	1997
725.4000000000000000	2	Bacteria	CEFDITOREN PIVOXIL	CHEMBL454446	Bacterial penicillin-binding protein inhibitor	4	2001
725.4000000000000000	2	Bacteria	CEFEPIME HYDROCHLORIDE	CHEMBL1200962	Bacterial penicillin-binding protein inhibitor	4	1996
725.4000000000000000	2	Bacteria	CEFIXIME	CHEMBL1541	Bacterial penicillin-binding protein inhibitor	4	1989
725.4000000000000000	2	Bacteria	CEFMENOXIME HYDROCHLORIDE	CHEMBL3183193	Bacterial penicillin-binding protein inhibitor	4	1987
725.4000000000000000	2	Bacteria	CEFMETAZOLE SODIUM	CHEMBL1201118	Bacterial penicillin-binding protein inhibitor	4	1989
725.4000000000000000	2	Bacteria	CEFODIZIME	CHEMBL2303613	Bacterial penicillin-binding protein inhibitor	4	
725.4000000000000000	2	Bacteria	CEFONICID SODIUM	CHEMBL1201005	Bacterial penicillin-binding protein inhibitor	4	1984
725.4000000000000000	2	Bacteria	CEFOPERAZONE SODIUM	CHEMBL1200482	Bacterial penicillin-binding protein inhibitor	4	1982
725.4000000000000000	2	Bacteria	CEFORANIDE	CHEMBL1201046	Bacterial penicillin-binding protein inhibitor	4	1984
725.4000000000000000	2	Bacteria	CEFOTAXIME SODIUM	CHEMBL1010	Bacterial penicillin-binding protein inhibitor	4	1981
725.4000000000000000	2	Bacteria	CEFOTETAN DISODIUM	CHEMBL1201098	Bacterial penicillin-binding protein inhibitor	4	1985
725.4000000000000000	2	Bacteria	CEFOTIAM HYDROCHLORIDE	CHEMBL1200589	Bacterial penicillin-binding protein inhibitor	4	1988
725.4000000000000000	2	Bacteria	CEFOXITIN SODIUM	CHEMBL1200530	Bacterial penicillin-binding protein inhibitor	4	1978
725.4000000000000000	2	Bacteria	CEFPIRAMIDE SODIUM	CHEMBL1200672	Bacterial penicillin-binding protein inhibitor	4	1989
725.4000000000000000	2	Bacteria	CEFPIROME	CHEMBL65794	Bacterial penicillin-binding protein inhibitor	4	
725.4000000000000000	2	Bacteria	CEFPODOXIME PROXETIL	CHEMBL1201016	Bacterial penicillin-binding protein inhibitor	4	1992
725.4000000000000000	2	Bacteria	CEFPROZIL	CHEMBL3184906	Bacterial penicillin-binding protein inhibitor	4	1991
725.4000000000000000	2	Bacteria	CEFSULODIN	CHEMBL3351077	Bacterial penicillin-binding protein inhibitor	4	
725.4000000000000000	2	Bacteria	CEFTAROLINE FOSAMIL ACETATE	CHEMBL3544973	Bacterial penicillin-binding protein inhibitor	4	2010
725.4000000000000000	2	Bacteria	CEFTAZIDIME	CHEMBL44354	Bacterial penicillin-binding protein inhibitor	4	1985
725.4000000000000000	2	Bacteria	CEFTAZIDIME SODIUM	CHEMBL1200768	Bacterial penicillin-binding protein inhibitor	4	1989
725.4000000000000000	2	Bacteria	CEFTIBUTEN	CHEMBL1605	Bacterial penicillin-binding protein inhibitor	4	1995
725.4000000000000000	2	Bacteria	CEFTIZOXIME SODIUM	CHEMBL1201019	Bacterial penicillin-binding protein inhibitor	4	1983
725.4000000000000000	2	Bacteria	CEFTOLOZANE SULFATE	CHEMBL1213250	Bacterial penicillin-binding protein inhibitor	4	2014
725.4000000000000000	2	Bacteria	CEFTRIAXONE SODIUM	CHEMBL3183968	Bacterial penicillin-binding protein inhibitor	4	1984
725.4000000000000000	2	Bacteria	CEFUROXIME AXETIL	CHEMBL1095930	Bacterial penicillin-binding protein inhibitor	4	1987
725.4000000000000000	2	Bacteria	CEFUROXIME SODIUM	CHEMBL2146124	Bacterial penicillin-binding protein inhibitor	4	1983
880.2000000000000000	9606	Homo sapiens	CELECOXIB	CHEMBL118	Cyclooxygenase-2 inhibitor	4	1998
537.3000000000000000	9606	Homo sapiens	CELIPROLOL	CHEMBL27810	Beta-2 adrenergic receptor partial agonist	4	
499.3000000000000000	9606	Homo sapiens	CEP-1347	CHEMBL290352	Mitogen-activated protein kinase kinase kinase 11 inhibitor	3	
528.4000000000000000	9606	Homo sapiens	CEP-2563	CHEMBL3545332	Platelet-derived growth factor receptor beta inhibitor	1	
568.0666666666666667	9606	Homo sapiens	CEP-2563	CHEMBL3545332	Tyrosine-protein kinase receptor RET inhibitor	1	
568.0666666666666667	9606	Homo sapiens	CEP-32496	CHEMBL2029988	Tyrosine-protein kinase receptor RET inhibitor	1	
725.4000000000000000	2	Bacteria	CEPHALEXIN	CHEMBL1200544	Bacterial penicillin-binding protein inhibitor	4	1971
725.4000000000000000	2	Bacteria	CEPHALEXIN HYDROCHLORIDE	CHEMBL1200366	Bacterial penicillin-binding protein inhibitor	4	1987
725.4000000000000000	2	Bacteria	CEPHALOGLYCIN	CHEMBL1200971	Bacterial penicillin-binding protein inhibitor	4	1970
725.4000000000000000	2	Bacteria	CEPHALOTHIN SODIUM	CHEMBL1632	Bacterial penicillin-binding protein inhibitor	4	1974
725.4000000000000000	2	Bacteria	CEPHAPIRIN SODIUM	CHEMBL1201043	Bacterial penicillin-binding protein inhibitor	4	1974
