avg_score	original_tax_id	orig_organism	pref_name	chembl_id	mechanism_of_action	max_phase	first_approval
416.8000000000000000	9606	Homo sapiens	AFLIBERCEPT	CHEMBL1742982	Vascular endothelial growth factor A inhibitor	4	2011
878.8000000000000000	9606	Homo sapiens	AG-24322	CHEMBL3545420	Cyclin-dependent kinase 1 inhibitor	1	
443.0666666666666667	9606	Homo sapiens	ALACIZUMAB PEGOL	CHEMBL1742983	Vascular endothelial growth factor receptor 2 antagonist	2	
715.6500000000000000	9606	Homo sapiens	ALBUTEROL	CHEMBL714	Beta-2 adrenergic receptor agonist	4	1981
715.6500000000000000	9606	Homo sapiens	ALBUTEROL SULFATE	CHEMBL1201026	Beta-2 adrenergic receptor agonist	4	1982
527.4500000000000000	9606	Homo sapiens	ALECTINIB HYDROCHLORIDE	CHEMBL3707320	Tyrosine-protein kinase receptor RET inhibitor	4	2015
458.5000000000000000	9606	Homo sapiens	ALEGLITAZAR	CHEMBL519504	Peroxisome proliferator-activated receptor gamma agonist	3	
388.4000000000000000	9606	Homo sapiens	ALLITINIB	CHEMBL3545244	Receptor protein-tyrosine kinase erbB-2 inhibitor	1	
553.9000000000000000	9606	Homo sapiens	ALLYLESTRENOL	CHEMBL2105618	Progesterone receptor agonist	4	
1085.2166666666666667	9606	Homo sapiens	ALMOTRIPTAN MALATE	CHEMBL1200521	Serotonin 1d (5-HT1d) receptor agonist	4	2001
548.7500000000000000	9606	Homo sapiens	ALSEROXYLON	CHEMBL1201454	Adrenergic receptor alpha antagonist	4	1982
443.0666666666666667	9606	Homo sapiens	ALTIRATINIB	CHEMBL3545365	Vascular endothelial growth factor receptor 2 inhibitor	1	
878.8000000000000000	9606	Homo sapiens	ALVOCIDIB	CHEMBL428690	Cyclin-dependent kinase 1 inhibitor	3	
562.1000000000000000	9606	Homo sapiens	ALVOCIDIB	CHEMBL428690	Cyclin-dependent kinase 9 inhibitor	3	
1352.6000000000000000	9606	Homo sapiens	AMG-191	CHEMBL2109325	Stem cell growth factor receptor inhibitor	1	
696.9500000000000000	9606	Homo sapiens	AMG-319	CHEMBL3545048	PI3-kinase p110-delta subunit inhibitor	2	
1063.8571428571428571	2	Bacteria	AMIKACIN SULFATE	CHEMBL1164318	Bacterial 70S ribosome inhibitor	4	1981
500.7769230769230769	9606	Homo sapiens	AMISULPRIDE	CHEMBL243712	Serotonin (5-HT) receptor antagonist	4	
426.9000000000000000	9606	Homo sapiens	AMITRIPTYLINE HYDROCHLORIDE	CHEMBL1200964	Norepinephrine transporter inhibitor	4	1961
495.7000000000000000	9606	Homo sapiens	AMOXAPINE	CHEMBL1113	Dopamine receptor antagonist	4	1980
426.9000000000000000	9606	Homo sapiens	AMOXAPINE	CHEMBL1113	Norepinephrine transporter inhibitor	4	1980
769.1750000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bacterial penicillin-binding protein inhibitor	4	1974
426.9000000000000000	9606	Homo sapiens	AMPHETAMINE	CHEMBL405	Norepinephrine transporter releasing agent	4	1955
426.9000000000000000	9606	Homo sapiens	AMPHETAMINE ADIPATE	CHEMBL1200387	Norepinephrine transporter releasing agent	4	1975
426.9000000000000000	9606	Homo sapiens	AMPHETAMINE ASPARTATE	CHEMBL1200377	Norepinephrine transporter releasing agent	4	1996
426.9000000000000000	9606	Homo sapiens	AMPHETAMINE SULFATE	CHEMBL501	Norepinephrine transporter releasing agent	4	1960
769.1750000000000000	2	Bacteria	AMPICILLIN	CHEMBL174	Bacterial penicillin-binding protein inhibitor	4	1965
769.1750000000000000	2	Bacteria	AMPICILLIN SODIUM	CHEMBL1200758	Bacterial penicillin-binding protein inhibitor	4	1971
1352.6000000000000000	9606	Homo sapiens	AMUVATINIB	CHEMBL2103851	Stem cell growth factor receptor inhibitor	2	
491.7333333333333333	9606	Homo sapiens	ANATIBANT	CHEMBL2107725	Bradykinin B2 receptor antagonist	2	
643.8000000000000000	9606	Homo sapiens	ANDECALIXIMAB	CHEMBL3833374	Matrix metalloproteinase 9 inhibitor	3	
697.5800000000000000	9606	Homo sapiens	ANGIOTENSIN II ACETATE	CHEMBL3989932	Type-1 angiotensin II receptor agonist	4	2017
799.5750000000000000	9606	Homo sapiens	ANILERIDINE HYDROCHLORIDE	CHEMBL1201047	Kappa opioid receptor agonist	4	1982
799.5750000000000000	9606	Homo sapiens	ANILERIDINE PHOSPHATE	CHEMBL1200543	Kappa opioid receptor agonist	4	1982
412.6000000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Platelet-derived growth factor receptor beta inhibitor	2	
1352.6000000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Stem cell growth factor receptor inhibitor	2	
443.0666666666666667	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Vascular endothelial growth factor receptor 2 inhibitor	2	
611.8250000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Vascular endothelial growth factor receptor 3 inhibitor	2	
443.0666666666666667	9606	Homo sapiens	APATINIB	CHEMBL3545414	Vascular endothelial growth factor receptor 2 inhibitor	3	
533.7000000000000000	9606	Homo sapiens	APOMORPHINE HYDROCHLORIDE	CHEMBL1616	D2-like dopamine receptor agonist	4	2004
876.8000000000000000	9606	Homo sapiens	APRICOXIB	CHEMBL1835207	Cyclooxygenase-2 inhibitor	2	
715.6500000000000000	9606	Homo sapiens	ARFORMOTEROL TARTRATE	CHEMBL1951071	Beta-2 adrenergic receptor agonist	4	2006
389.0000000000000000	9606	Homo sapiens	ARGIPRESSIN TANNATE	CHEMBL2108986	Vasopressin receptor agonist	4	
458.5000000000000000	9606	Homo sapiens	ARHALOFENATE	CHEMBL2103824	Peroxisome proliferator-activated receptor gamma modulator	2	
411.9000000000000000	9606	Homo sapiens	ARIPIPRAZOLE	CHEMBL1112	Serotonin 2a (5-HT2a) receptor antagonist	4	2002
411.9000000000000000	9606	Homo sapiens	ARIPIPRAZOLE LAUROXIL	CHEMBL2219425	Serotonin 2a (5-HT2a) receptor antagonist	4	2015
408.4000000000000000	9606	Homo sapiens	AS-703988	CHEMBL3545243	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	1	
762.3000000000000000	9606	Homo sapiens	ASAPIPRANT	CHEMBL3545043	Prostanoid DP receptor antagonist	3	
411.9000000000000000	9606	Homo sapiens	ASENAPINE MALEATE	CHEMBL3544974	Serotonin 2a (5-HT2a) receptor antagonist	4	2009
553.9000000000000000	9606	Homo sapiens	ASOPRISNIL	CHEMBL267431	Progesterone receptor modulator	3	
527.4500000000000000	9606	Homo sapiens	AST-487	CHEMBL574738	Tyrosine-protein kinase receptor RET inhibitor	1	
408.5000000000000000	9606	Homo sapiens	AT-13148	CHEMBL3544960	MAP kinase-activated protein kinase 2 inhibitor	1	
820.0666666666666667	9606	Homo sapiens	ATAGABALIN	CHEMBL593430	Voltage-gated calcium channel modulator	2	
426.9000000000000000	9606	Homo sapiens	ATOMOXETINE HYDROCHLORIDE	CHEMBL1702	Norepinephrine transporter inhibitor	4	2002
458.5000000000000000	9606	Homo sapiens	ATX08-001	CHEMBL3545278	Peroxisome proliferator-activated receptor gamma modulator	2	
661.1200000000000000	9606	Homo sapiens	AUS-131	CHEMBL198877	Estrogen receptor beta agonist	2	
717.3000000000000000	9606	Homo sapiens	AVANAFIL	CHEMBL1963681	Phosphodiesterase 5A inhibitor	4	2011
458.5000000000000000	9606	Homo sapiens	AVE0847	CHEMBL3545295	Peroxisome proliferator-activated receptor gamma agonist	1	
1407.2000000000000000	1392	Bacillus anthracis	AVP-21D9	CHEMBL2109303	Protective antigen inhibitor	1	
799.5750000000000000	9606	Homo sapiens	AXOMADOL	CHEMBL3989680	Kappa opioid receptor agonist	2	
715.6500000000000000	9606	Homo sapiens	AZD3199	CHEMBL3545103	Beta-2 adrenergic receptor agonist	2	
714.9000000000000000	9606	Homo sapiens	AZD6280	CHEMBL1783256	GABA receptor alpha-2 subunit positive allosteric modulator	1	
714.9000000000000000	9606	Homo sapiens	AZD7325	CHEMBL1783282	GABA receptor alpha-2 subunit positive allosteric modulator	2	
696.9500000000000000	9606	Homo sapiens	AZD-8186	CHEMBL3545424	PI3-kinase p110-delta subunit inhibitor	1	
408.4000000000000000	9606	Homo sapiens	AZD-8330	CHEMBL3182621	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	1	
615.9500000000000000	9606	Homo sapiens	AZD9056	CHEMBL3545108	P2X purinoceptor 7 antagonist	2	
697.5800000000000000	9606	Homo sapiens	AZILSARTAN	CHEMBL57242	Type-1 angiotensin II receptor antagonist	3	
697.5800000000000000	9606	Homo sapiens	AZILSARTAN KAMEDOXOMIL	CHEMBL2103795	Type-1 angiotensin II receptor antagonist	4	2011
1063.8571428571428571	2	Bacteria	AZITHROMYCIN	CHEMBL529	Bacterial 70S ribosome inhibitor	4	1991
769.1750000000000000	2	Bacteria	AZTREONAM	CHEMBL158	Bacterial penicillin-binding protein inhibitor	4	1986
769.1750000000000000	2	Bacteria	BACAMPICILLIN HYDROCHLORIDE	CHEMBL1200965	Bacterial penicillin-binding protein inhibitor	4	1980
458.5000000000000000	9606	Homo sapiens	BALAGLITAZONE	CHEMBL2103991	Peroxisome proliferator-activated receptor gamma partial agonist	3	
408.4000000000000000	9606	Homo sapiens	BALAMAPIMOD	CHEMBL2104954	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	1	
458.5000000000000000	9606	Homo sapiens	BALSALAZIDE DISODIUM	CHEMBL1200760	Peroxisome proliferator-activated receptor gamma agonist	4	2000
458.5000000000000000	9606	Homo sapiens	BARDOXOLONE METHYL	CHEMBL1762621	Peroxisome proliferator-activated receptor gamma antagonist	3	
715.6500000000000000	9606	Homo sapiens	BATEFENTEROL	CHEMBL3039518	Beta-2 adrenergic receptor agonist	2	
715.6500000000000000	9606	Homo sapiens	BEDORADRINE SULFATE	CHEMBL2218893	Beta-2 adrenergic receptor agonist	2	
686.2900000000000000	9606	Homo sapiens	BELINOSTAT	CHEMBL408513	Histone deacetylase inhibitor	4	2014
478.7000000000000000	9606	Homo sapiens	BENZIODARONE	CHEMBL232201	Calmodulin inhibitor	4	
426.9000000000000000	9606	Homo sapiens	BENZPHETAMINE HYDROCHLORIDE	CHEMBL3544906	Norepinephrine transporter releasing agent	4	1960
820.0666666666666667	9606	Homo sapiens	BEPRIDIL HYDROCHLORIDE	CHEMBL1200382	Voltage-gated calcium channel blocker	4	1990
836.2500000000000000	9606	Homo sapiens	BETAZOLE HYDROCHLORIDE	CHEMBL1200949	Histamine H2 receptor agonist	4	1982
426.9000000000000000	9606	Homo sapiens	BETHANIDINE SULFATE	CHEMBL2110368	Norepinephrine transporter substrate	4	1982
416.8000000000000000	9606	Homo sapiens	BEVACIZUMAB	CHEMBL1201583	Vascular endothelial growth factor A inhibitor	4	2004
416.8000000000000000	9606	Homo sapiens	BEVACIZUMAB 111IN	CHEMBL3707253	Vascular endothelial growth factor A binding agent	0	
475.5000000000000000	9606	Homo sapiens	BEXAGLIFLOZIN	CHEMBL1808388	Sodium/glucose cotransporter 2 inhibitor	3	
661.9000000000000000	9606	Homo sapiens	BHQ-880	CHEMBL2109381	Dickkopf-related protein 1 inhibitor	2	
408.4000000000000000	9606	Homo sapiens	BINIMETINIB	CHEMBL3187723	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	3	
715.6500000000000000	9606	Homo sapiens	BITOLTEROL MESYLATE	CHEMBL1200405	Beta-2 adrenergic receptor agonist	4	1984
562.1000000000000000	9606	Homo sapiens	BMS-387032	CHEMBL296468	Cyclin-dependent kinase 9 inhibitor	1	
388.4000000000000000	9606	Homo sapiens	BMS-690514	CHEMBL3545396	Receptor protein-tyrosine kinase erbB-2 inhibitor	2	
638.9000000000000000	9606	Homo sapiens	BMS-754807	CHEMBL575448	Insulin receptor inhibitor	2	
443.0666666666666667	9606	Homo sapiens	BMS-794833	CHEMBL3545119	Vascular endothelial growth factor receptor 2 inhibitor	1	
443.0666666666666667	9606	Homo sapiens	BMS-817378	CHEMBL3545050	Vascular endothelial growth factor receptor 2 inhibitor	1	
781.7166666666666667	9606	Homo sapiens	BREMELANOTIDE	CHEMBL2070241	Melanocortin receptor 1 agonist	3	
831.8200000000000000	9606	Homo sapiens	BREMELANOTIDE	CHEMBL2070241	Melanocortin receptor 3 agonist	3	
426.9000000000000000	9606	Homo sapiens	BRETYLIUM TOSYLATE	CHEMBL1095292	Norepinephrine transporter substrate	4	1986
411.9000000000000000	9606	Homo sapiens	BREXPIPRAZOLE	CHEMBL2105760	Serotonin 2a (5-HT2a) receptor antagonist	4	2015
416.8000000000000000	9606	Homo sapiens	BROLUCIZUMAB	CHEMBL3707357	Vascular endothelial growth factor A inhibitor	3	
714.9000000000000000	9606	Homo sapiens	BROMAZEPAM	CHEMBL277062	GABA receptor alpha-2 subunit positive allosteric modulator	4	
533.7000000000000000	9606	Homo sapiens	BROMOCRIPTINE MESYLATE	CHEMBL1200503	D2-like dopamine receptor agonist	4	1978
799.5750000000000000	9606	Homo sapiens	BUPRENORPHINE	CHEMBL511142	Kappa opioid receptor agonist	4	1981
799.5750000000000000	9606	Homo sapiens	BUPRENORPHINE HYDROCHLORIDE	CHEMBL2368861	Kappa opioid receptor agonist	4	1981
426.9000000000000000	9606	Homo sapiens	BUPROPION HYDROBROMIDE	CHEMBL1201735	Norepinephrine transporter inhibitor	4	2008
426.9000000000000000	9606	Homo sapiens	BUPROPION HYDROCHLORIDE	CHEMBL1698	Norepinephrine transporter inhibitor	4	1985
459.5000000000000000	9606	Homo sapiens	BUTAMBEN	CHEMBL127516	Transient receptor potential cation channel subfamily A member 1 inhibitor	4	
459.5000000000000000	9606	Homo sapiens	BUTAMBEN PICRATE	CHEMBL3142541	Transient receptor potential cation channel subfamily A member 1 inhibitor	4	
799.5750000000000000	9606	Homo sapiens	BUTORPHANOL TARTRATE	CHEMBL299400	Kappa opioid receptor partial agonist	4	1978
443.0666666666666667	9606	Homo sapiens	CABOZANTINIB S-MALATE	CHEMBL2103868	Vascular endothelial growth factor receptor 2 inhibitor	4	2012
696.9500000000000000	9606	Homo sapiens	CAL-263	CHEMBL3545247	PI3-kinase p110-delta subunit inhibitor	1	
475.5000000000000000	9606	Homo sapiens	CANAGLIFLOZIN	CHEMBL2103841	Sodium/glucose cotransporter 2 inhibitor	4	2011
697.5800000000000000	9606	Homo sapiens	CANDESARTAN	CHEMBL1016	Type-1 angiotensin II receptor antagonist	3	
697.5800000000000000	9606	Homo sapiens	CANDESARTAN CILEXETIL	CHEMBL1014	Type-1 angiotensin II receptor antagonist	4	1998
388.4000000000000000	9606	Homo sapiens	CANERTINIB DIHYDROCHLORIDE	CHEMBL545315	Receptor protein-tyrosine kinase erbB-2 inhibitor	3	
678.1840000000000000	1773	Mycobacterium tuberculosis	CAPREOMYCIN SULFATE	CHEMBL2218913	70S ribosome inhibitor	4	1971
769.1750000000000000	2	Bacteria	CARBENICILLIN DISODIUM	CHEMBL606260	Bacterial penicillin-binding protein inhibitor	4	1982
769.1750000000000000	2	Bacteria	CARBENICILLIN INDANYL SODIUM	CHEMBL1200991	Bacterial penicillin-binding protein inhibitor	4	1972
500.9000000000000000	9606	Homo sapiens	CARBIMAZOLE	CHEMBL508102	Thyroid peroxidase inhibitor	4	
715.6500000000000000	9606	Homo sapiens	CARMOTEROL	CHEMBL1094785	Beta-2 adrenergic receptor agonist	2	
411.9000000000000000	9606	Homo sapiens	CARPHENAZINE MALEATE	CHEMBL2358147	Serotonin 2a (5-HT2a) receptor antagonist	4	1982
876.8000000000000000	9606	Homo sapiens	CARPROFEN	CHEMBL1316	Cyclooxygenase-2 inhibitor	4	1987
716.2000000000000000	9606	Homo sapiens	CATUMAXOMAB	CHEMBL2108581	High affinity immunoglobulin gamma Fc receptor I cross-linking agent	4	
459.5000000000000000	9606	Homo sapiens	CB-189625	CHEMBL3707378	Transient receptor potential cation channel subfamily A member 1 antagonist	0	
458.0166666666666667	9606	Homo sapiens	CC-115	CHEMBL3545426	DNA-dependent protein kinase inhibitor	2	
405.0750000000000000	9606	Homo sapiens	CDP-850	CHEMBL2109486	Selectin E inhibitor	1	
412.6000000000000000	9606	Homo sapiens	CDP-860	CHEMBL2109544	Platelet-derived growth factor receptor beta inhibitor	2	
615.9500000000000000	9606	Homo sapiens	CE-224535	CHEMBL1823817	P2X purinoceptor 7 antagonist	2	
1352.6000000000000000	9606	Homo sapiens	CEDIRANIB	CHEMBL491473	Stem cell growth factor receptor inhibitor	3	
769.1750000000000000	2	Bacteria	CEFACLOR	CHEMBL1201018	Bacterial penicillin-binding protein inhibitor	4	1979
769.1750000000000000	2	Bacteria	CEFADROXIL	CHEMBL1644	Bacterial penicillin-binding protein inhibitor	4	1978
769.1750000000000000	2	Bacteria	CEFAMANDOLE	CHEMBL1146	Bacterial penicillin-binding protein inhibitor	4	
769.1750000000000000	2	Bacteria	CEFAMANDOLE NAFATE	CHEMBL1618	Bacterial penicillin-binding protein inhibitor	4	1978
769.1750000000000000	2	Bacteria	CEFAZOLIN SODIUM	CHEMBL1200523	Bacterial penicillin-binding protein inhibitor	4	1973
769.1750000000000000	2	Bacteria	CEFDINIR	CHEMBL927	Bacterial penicillin-binding protein inhibitor	4	1997
769.1750000000000000	2	Bacteria	CEFDITOREN PIVOXIL	CHEMBL454446	Bacterial penicillin-binding protein inhibitor	4	2001
769.1750000000000000	2	Bacteria	CEFEPIME HYDROCHLORIDE	CHEMBL1200962	Bacterial penicillin-binding protein inhibitor	4	1996
769.1750000000000000	2	Bacteria	CEFIXIME	CHEMBL1541	Bacterial penicillin-binding protein inhibitor	4	1989
769.1750000000000000	2	Bacteria	CEFMENOXIME HYDROCHLORIDE	CHEMBL3183193	Bacterial penicillin-binding protein inhibitor	4	1987
769.1750000000000000	2	Bacteria	CEFMETAZOLE SODIUM	CHEMBL1201118	Bacterial penicillin-binding protein inhibitor	4	1989
769.1750000000000000	2	Bacteria	CEFODIZIME	CHEMBL2303613	Bacterial penicillin-binding protein inhibitor	4	
769.1750000000000000	2	Bacteria	CEFONICID SODIUM	CHEMBL1201005	Bacterial penicillin-binding protein inhibitor	4	1984
769.1750000000000000	2	Bacteria	CEFOPERAZONE SODIUM	CHEMBL1200482	Bacterial penicillin-binding protein inhibitor	4	1982
769.1750000000000000	2	Bacteria	CEFORANIDE	CHEMBL1201046	Bacterial penicillin-binding protein inhibitor	4	1984
769.1750000000000000	2	Bacteria	CEFOTAXIME SODIUM	CHEMBL1010	Bacterial penicillin-binding protein inhibitor	4	1981
769.1750000000000000	2	Bacteria	CEFOTETAN DISODIUM	CHEMBL1201098	Bacterial penicillin-binding protein inhibitor	4	1985
769.1750000000000000	2	Bacteria	CEFOTIAM HYDROCHLORIDE	CHEMBL1200589	Bacterial penicillin-binding protein inhibitor	4	1988
769.1750000000000000	2	Bacteria	CEFOXITIN SODIUM	CHEMBL1200530	Bacterial penicillin-binding protein inhibitor	4	1978
769.1750000000000000	2	Bacteria	CEFPIRAMIDE SODIUM	CHEMBL1200672	Bacterial penicillin-binding protein inhibitor	4	1989
769.1750000000000000	2	Bacteria	CEFPIROME	CHEMBL65794	Bacterial penicillin-binding protein inhibitor	4	
769.1750000000000000	2	Bacteria	CEFPODOXIME PROXETIL	CHEMBL1201016	Bacterial penicillin-binding protein inhibitor	4	1992
769.1750000000000000	2	Bacteria	CEFPROZIL	CHEMBL3184906	Bacterial penicillin-binding protein inhibitor	4	1991
769.1750000000000000	2	Bacteria	CEFSULODIN	CHEMBL3351077	Bacterial penicillin-binding protein inhibitor	4	
769.1750000000000000	2	Bacteria	CEFTAROLINE FOSAMIL ACETATE	CHEMBL3544973	Bacterial penicillin-binding protein inhibitor	4	2010
769.1750000000000000	2	Bacteria	CEFTAZIDIME	CHEMBL44354	Bacterial penicillin-binding protein inhibitor	4	1985
769.1750000000000000	2	Bacteria	CEFTAZIDIME SODIUM	CHEMBL1200768	Bacterial penicillin-binding protein inhibitor	4	1989
769.1750000000000000	2	Bacteria	CEFTIBUTEN	CHEMBL1605	Bacterial penicillin-binding protein inhibitor	4	1995
769.1750000000000000	2	Bacteria	CEFTIZOXIME SODIUM	CHEMBL1201019	Bacterial penicillin-binding protein inhibitor	4	1983
769.1750000000000000	2	Bacteria	CEFTOLOZANE SULFATE	CHEMBL1213250	Bacterial penicillin-binding protein inhibitor	4	2014
769.1750000000000000	2	Bacteria	CEFTRIAXONE SODIUM	CHEMBL3183968	Bacterial penicillin-binding protein inhibitor	4	1984
769.1750000000000000	2	Bacteria	CEFUROXIME AXETIL	CHEMBL1095930	Bacterial penicillin-binding protein inhibitor	4	1987
769.1750000000000000	2	Bacteria	CEFUROXIME SODIUM	CHEMBL2146124	Bacterial penicillin-binding protein inhibitor	4	1983
876.8000000000000000	9606	Homo sapiens	CELECOXIB	CHEMBL118	Cyclooxygenase-2 inhibitor	4	1998
715.6500000000000000	9606	Homo sapiens	CELIPROLOL	CHEMBL27810	Beta-2 adrenergic receptor partial agonist	4	
412.6000000000000000	9606	Homo sapiens	CEP-2563	CHEMBL3545332	Platelet-derived growth factor receptor beta inhibitor	1	
527.4500000000000000	9606	Homo sapiens	CEP-2563	CHEMBL3545332	Tyrosine-protein kinase receptor RET inhibitor	1	
527.4500000000000000	9606	Homo sapiens	CEP-32496	CHEMBL2029988	Tyrosine-protein kinase receptor RET inhibitor	1	
769.1750000000000000	2	Bacteria	CEPHALEXIN	CHEMBL1200544	Bacterial penicillin-binding protein inhibitor	4	1971
769.1750000000000000	2	Bacteria	CEPHALEXIN HYDROCHLORIDE	CHEMBL1200366	Bacterial penicillin-binding protein inhibitor	4	1987
769.1750000000000000	2	Bacteria	CEPHALOGLYCIN	CHEMBL1200971	Bacterial penicillin-binding protein inhibitor	4	1970
769.1750000000000000	2	Bacteria	CEPHALOTHIN SODIUM	CHEMBL1632	Bacterial penicillin-binding protein inhibitor	4	1974
769.1750000000000000	2	Bacteria	CEPHAPIRIN SODIUM	CHEMBL1201043	Bacterial penicillin-binding protein inhibitor	4	1974
769.1750000000000000	2	Bacteria	CEPHRADINE	CHEMBL1604	Bacterial penicillin-binding protein inhibitor	4	1974
1063.8571428571428571	2	Bacteria	CHLORAMPHENICOL	CHEMBL130	Bacterial 70S ribosome inhibitor	4	1950
1063.8571428571428571	2	Bacteria	CHLORAMPHENICOL PALMITATE	CHEMBL1506	Bacterial 70S ribosome inhibitor	4	1982
1063.8571428571428571	2	Bacteria	CHLORAMPHENICOL SODIUM SUCCINATE	CHEMBL1200729	Bacterial 70S ribosome inhibitor	4	1959
553.9000000000000000	9606	Homo sapiens	CHLORMADINONE ACETATE	CHEMBL110691	Progesterone receptor modulator	4	
661.1200000000000000	9606	Homo sapiens	CHLOROTRIANISENE	CHEMBL1200761	Estrogen receptor beta modulator	4	1982
533.7000000000000000	9606	Homo sapiens	CHLORPROMAZINE	CHEMBL71	D2-like dopamine receptor antagonist	4	1957
411.9000000000000000	9606	Homo sapiens	CHLORPROMAZINE	CHEMBL71	Serotonin 2a (5-HT2a) receptor antagonist	4	1957
533.7000000000000000	9606	Homo sapiens	CHLORPROMAZINE HYDROCHLORIDE	CHEMBL1713	D2-like dopamine receptor antagonist	4	1957
411.9000000000000000	9606	Homo sapiens	CHLORPROMAZINE HYDROCHLORIDE	CHEMBL1713	Serotonin 2a (5-HT2a) receptor antagonist	4	1957
411.9000000000000000	9606	Homo sapiens	CHLORPROTHIXENE	CHEMBL908	Serotonin 2a (5-HT2a) receptor antagonist	4	1967
1063.8571428571428571	2	Bacteria	CHLORTETRACYCLINE HYDROCHLORIDE	CHEMBL2146063	Bacterial 70S ribosome inhibitor	4	1950
408.4000000000000000	9606	Homo sapiens	CI-1040	CHEMBL105442	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	2	
1228.4000000000000000	9606	Homo sapiens	CILENGITIDE	CHEMBL429876	Integrin alpha-V/beta-3 antagonist	3	
836.2500000000000000	9606	Homo sapiens	CIMETIDINE	CHEMBL30	Histamine H2 receptor antagonist	4	1977
836.2500000000000000	9606	Homo sapiens	CIMETIDINE HYDROCHLORIDE	CHEMBL1201051	Histamine H2 receptor antagonist	4	1977
416.4000000000000000	9606	Homo sapiens	CINTREDEKIN BESUDOTOX	CHEMBL2108583	Interleukin-13 receptor subunit alpha-2 binding agent	1	
1063.8571428571428571	2	Bacteria	CLARITHROMYCIN	CHEMBL1741	Bacterial 70S ribosome inhibitor	4	1991
715.6500000000000000	9606	Homo sapiens	CLENBUTEROL	CHEMBL49080	Beta-2 adrenergic receptor agonist	4	
1063.8571428571428571	2	Bacteria	CLINDAMYCIN HYDROCHLORIDE	CHEMBL1200588	Bacterial 70S ribosome inhibitor	4	1970
1063.8571428571428571	2	Bacteria	CLINDAMYCIN PALMITATE HYDROCHLORIDE	CHEMBL1200632	Bacterial 70S ribosome inhibitor	4	1986
1063.8571428571428571	2	Bacteria	CLINDAMYCIN PHOSPHATE	CHEMBL3184512	Bacterial 70S ribosome inhibitor	4	1972
