avg_score	original_tax_id	orig_organism	pref_name	chembl_id	mechanism_of_action	max_phase	first_approval
1046.6400000000000000	9606	Homo sapiens	ALMOTRIPTAN MALATE	CHEMBL1200521	Serotonin 1d (5-HT1d) receptor agonist	4	2001
220.0000000000000000	9606	Homo sapiens	ALPROSTADIL	CHEMBL495	Prostanoid EP2 receptor agonist	4	1981
309.7437500000000000	9606	Homo sapiens	ALSEROXYLON	CHEMBL1201454	Adrenergic receptor alpha antagonist	4	1982
271.0421052631578947	9606	Homo sapiens	ALTIRATINIB	CHEMBL3545365	Vascular endothelial growth factor receptor 2 inhibitor	1	
887.4000000000000000	9606	Homo sapiens	ALVOCIDIB	CHEMBL428690	Cyclin-dependent kinase 1 inhibitor	3	
565.8000000000000000	9606	Homo sapiens	ALVOCIDIB	CHEMBL428690	Cyclin-dependent kinase 9 inhibitor	3	
271.4750000000000000	9606	Homo sapiens	AMA0076	CHEMBL3545073	Rho-associated protein kinase inhibitor	2	
245.6583333333333333	9606	Homo sapiens	AMBENONIUM CHLORIDE	CHEMBL1200541	Acetylcholinesterase inhibitor	4	1956
213.0000000000000000	9606	Homo sapiens	AME-133V	CHEMBL2109346	Integrin beta-2 inhibitor	2	
1094.9000000000000000	9606	Homo sapiens	AMG-191	CHEMBL2109325	Stem cell growth factor receptor inhibitor	1	
707.3500000000000000	9606	Homo sapiens	AMG-319	CHEMBL3545048	PI3-kinase p110-delta subunit inhibitor	2	
487.0333333333333333	2	Bacteria	AMIKACIN SULFATE	CHEMBL1164318	Bacterial 70S ribosome inhibitor	4	1981
270.0437500000000000	9606	Homo sapiens	AMINOCAPROIC ACID	CHEMBL1046	Tissue-type plasminogen activator inhibitor	4	1964
449.0105263157894737	9606	Homo sapiens	AMISULPRIDE	CHEMBL243712	Serotonin (5-HT) receptor antagonist	4	
350.1666666666666667	9606	Homo sapiens	AMITRIPTYLINE HYDROCHLORIDE	CHEMBL1200964	Norepinephrine transporter inhibitor	4	1961
245.1866666666666667	9606	Homo sapiens	AMITRIPTYLINE HYDROCHLORIDE	CHEMBL1200964	Serotonin transporter inhibitor	4	1961
310.7166666666666667	9606	Homo sapiens	AMOXAPINE	CHEMBL1113	Dopamine receptor antagonist	4	1980
350.1666666666666667	9606	Homo sapiens	AMOXAPINE	CHEMBL1113	Norepinephrine transporter inhibitor	4	1980
245.1866666666666667	9606	Homo sapiens	AMOXAPINE	CHEMBL1113	Serotonin transporter inhibitor	4	1980
581.2733333333333333	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bacterial penicillin-binding protein inhibitor	4	1974
311.9142857142857143	9606	Homo sapiens	AMPHETAMINE	CHEMBL405	Dopamine transporter releasing agent	4	1955
350.1666666666666667	9606	Homo sapiens	AMPHETAMINE	CHEMBL405	Norepinephrine transporter releasing agent	4	1955
311.9142857142857143	9606	Homo sapiens	AMPHETAMINE ADIPATE	CHEMBL1200387	Dopamine transporter releasing agent	4	1975
350.1666666666666667	9606	Homo sapiens	AMPHETAMINE ADIPATE	CHEMBL1200387	Norepinephrine transporter releasing agent	4	1975
311.9142857142857143	9606	Homo sapiens	AMPHETAMINE ASPARTATE	CHEMBL1200377	Dopamine transporter releasing agent	4	1996
350.1666666666666667	9606	Homo sapiens	AMPHETAMINE ASPARTATE	CHEMBL1200377	Norepinephrine transporter releasing agent	4	1996
311.9142857142857143	9606	Homo sapiens	AMPHETAMINE SULFATE	CHEMBL501	Dopamine transporter releasing agent	4	1960
350.1666666666666667	9606	Homo sapiens	AMPHETAMINE SULFATE	CHEMBL501	Norepinephrine transporter releasing agent	4	1960
581.2733333333333333	2	Bacteria	AMPICILLIN	CHEMBL174	Bacterial penicillin-binding protein inhibitor	4	1965
581.2733333333333333	2	Bacteria	AMPICILLIN SODIUM	CHEMBL1200758	Bacterial penicillin-binding protein inhibitor	4	1971
313.7000000000000000	11676	Human immunodeficiency virus 1	AMPRENAVIR	CHEMBL116	Human immunodeficiency virus type 1 protease inhibitor	4	1999
238.3636363636363636	9606	Homo sapiens	AMUVATINIB	CHEMBL2103851	Platelet-derived growth factor receptor alpha inhibitor	2	
1094.9000000000000000	9606	Homo sapiens	AMUVATINIB	CHEMBL2103851	Stem cell growth factor receptor inhibitor	2	
265.8000000000000000	9606	Homo sapiens	ANACETRAPIB	CHEMBL1800807	Cholesteryl ester transfer protein inhibitor	3	
438.3250000000000000	9606	Homo sapiens	ANATIBANT	CHEMBL2107725	Bradykinin B2 receptor antagonist	2	
656.9000000000000000	9606	Homo sapiens	ANDECALIXIMAB	CHEMBL3833374	Matrix metalloproteinase 9 inhibitor	3	
604.7142857142857143	9606	Homo sapiens	ANGIOTENSIN II ACETATE	CHEMBL3989932	Type-1 angiotensin II receptor agonist	4	2017
258.7333333333333333	9606	Homo sapiens	ANIFROLUMAB	CHEMBL2364653	Interferon-alpha/beta receptor alpha chain antagonist	3	
672.1200000000000000	9606	Homo sapiens	ANILERIDINE HYDROCHLORIDE	CHEMBL1201047	Kappa opioid receptor agonist	4	1982
672.1200000000000000	9606	Homo sapiens	ANILERIDINE PHOSPHATE	CHEMBL1200543	Kappa opioid receptor agonist	4	1982
410.4000000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Platelet-derived growth factor receptor beta inhibitor	2	
1094.9000000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Stem cell growth factor receptor inhibitor	2	
271.0421052631578947	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Vascular endothelial growth factor receptor 2 inhibitor	2	
600.5250000000000000	9606	Homo sapiens	ANLOTINIB	CHEMBL3545021	Vascular endothelial growth factor receptor 3 inhibitor	2	
369.8000000000000000	9606	Homo sapiens	ANTAZOLINE PHOSPHATE	CHEMBL1200550	Histamine H1 receptor antagonist	4	1994
326.2000000000000000	9606	Homo sapiens	ANTI-TAC 90 Y-HAT	CHEMBL2109366	Interleukin-2 receptor alpha chain binding agent	1	
254.2500000000000000	9606	Homo sapiens	ANTITHROMBIN ALFA	CHEMBL1201554	Coagulation factor X inhibitor	4	
251.6200000000000000	9606	Homo sapiens	ANTITHROMBIN ALFA	CHEMBL1201554	Thrombin inhibitor	4	
271.0421052631578947	9606	Homo sapiens	APATINIB	CHEMBL3545414	Vascular endothelial growth factor receptor 2 inhibitor	3	
254.2500000000000000	9606	Homo sapiens	APIXABAN	CHEMBL231779	Coagulation factor X inhibitor	4	2012
245.9000000000000000	9606	Homo sapiens	APLAVIROC HYDROCHLORIDE	CHEMBL1668019	C-C chemokine receptor type 5 antagonist	3	
242.9000000000000000	9606	Homo sapiens	APOMAB	CHEMBL2109248	Tumor necrosis factor receptor superfamily member 10B agonist	2	
381.7608695652173913	9606	Homo sapiens	APOMORPHINE HYDROCHLORIDE	CHEMBL1616	D2-like dopamine receptor agonist	4	2004
883.3000000000000000	9606	Homo sapiens	APRICOXIB	CHEMBL1835207	Cyclooxygenase-2 inhibitor	2	
350.3000000000000000	9606	Homo sapiens	AR-12	CHEMBL1650595	3-phosphoinositide dependent protein kinase-1 inhibitor	1	
251.8666666666666667	9606	Homo sapiens	ARBACLOFEN	CHEMBL301742	GABA-B receptor agonist	3	
251.8666666666666667	9606	Homo sapiens	ARBACLOFEN PLACARBIL	CHEMBL2107312	GABA-B receptor agonist	3	
412.2000000000000000	9606	Homo sapiens	ARDEPARIN SODIUM	CHEMBL1201448	Antithrombin-III activator	4	1997
528.8333333333333333	9606	Homo sapiens	ARFORMOTEROL TARTRATE	CHEMBL1951071	Beta-2 adrenergic receptor agonist	4	2006
251.6200000000000000	9606	Homo sapiens	ARGATROBAN	CHEMBL1166	Thrombin inhibitor	4	2000
400.7000000000000000	9606	Homo sapiens	ARGIPRESSIN TANNATE	CHEMBL2108986	Vasopressin receptor agonist	4	
353.0000000000000000	9606	Homo sapiens	ARHALOFENATE	CHEMBL2103824	Peroxisome proliferator-activated receptor gamma modulator	2	
308.8307692307692308	9606	Homo sapiens	ARIPIPRAZOLE	CHEMBL1112	Serotonin 2a (5-HT2a) receptor antagonist	4	2002
308.8307692307692308	9606	Homo sapiens	ARIPIPRAZOLE LAUROXIL	CHEMBL2219425	Serotonin 2a (5-HT2a) receptor antagonist	4	2015
311.9142857142857143	9606	Homo sapiens	ARMODAFINIL	CHEMBL1201192	Dopamine transporter inhibitor	4	2007
268.9941176470588235	9606	Homo sapiens	AS-703988	CHEMBL3545243	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	1	
605.4500000000000000	9606	Homo sapiens	ASAPIPRANT	CHEMBL3545043	Prostanoid DP receptor antagonist	3	
371.2000000000000000	9606	Homo sapiens	ASCRINVACUMAB	CHEMBL2109295	Serine/threonine-protein kinase receptor R3 inhibitor	2	
230.4000000000000000	9606	Homo sapiens	ASELIZUMAB	CHEMBL2108575	Leukocyte adhesion molecule-1 inhibitor	2	
308.8307692307692308	9606	Homo sapiens	ASENAPINE MALEATE	CHEMBL3544974	Serotonin 2a (5-HT2a) receptor antagonist	4	2009
233.5000000000000000	9606	Homo sapiens	ASM-024	CHEMBL3707249	Muscarinic acetylcholine receptor M2 antagonist	2	
556.7750000000000000	9606	Homo sapiens	ASOPRISNIL	CHEMBL267431	Progesterone receptor modulator	3	
292.7850000000000000	9606	Homo sapiens	AST-487	CHEMBL574738	Tyrosine-protein kinase receptor RET inhibitor	1	
369.8000000000000000	9606	Homo sapiens	ASTEMIZOLE	CHEMBL296419	Histamine H1 receptor antagonist	4	1988
342.5444444444444444	9606	Homo sapiens	AT-13148	CHEMBL3544960	MAP kinase-activated protein kinase 2 inhibitor	1	
271.4750000000000000	9606	Homo sapiens	AT-13148	CHEMBL3544960	Rho-associated protein kinase inhibitor	1	
552.5476190476190476	9606	Homo sapiens	ATAGABALIN	CHEMBL593430	Voltage-gated calcium channel modulator	2	
313.7000000000000000	11676	Human immunodeficiency virus 1	ATAZANAVIR SULFATE	CHEMBL1200678	Human immunodeficiency virus type 1 protease inhibitor	4	2003
350.1666666666666667	9606	Homo sapiens	ATOMOXETINE HYDROCHLORIDE	CHEMBL1702	Norepinephrine transporter inhibitor	4	2002
347.3000000000000000	9606	Homo sapiens	ATOSIBAN	CHEMBL382301	Oxytocin receptor antagonist	4	
233.5000000000000000	9606	Homo sapiens	ATROPINE	CHEMBL517712	Muscarinic acetylcholine receptor M2 antagonist	4	1960
233.5000000000000000	9606	Homo sapiens	ATROPINE SULFATE	CHEMBL2146146	Muscarinic acetylcholine receptor M2 antagonist	4	1960
353.0000000000000000	9606	Homo sapiens	ATX08-001	CHEMBL3545278	Peroxisome proliferator-activated receptor gamma modulator	2	
424.8000000000000000	9606	Homo sapiens	AUS-131	CHEMBL198877	Estrogen receptor beta agonist	2	
723.5000000000000000	9606	Homo sapiens	AVANAFIL	CHEMBL1963681	Phosphodiesterase 5A inhibitor	4	2011
353.0000000000000000	9606	Homo sapiens	AVE0847	CHEMBL3545295	Peroxisome proliferator-activated receptor gamma agonist	1	
268.0647058823529412	9606	Homo sapiens	AVE-9633	CHEMBL2109266	Myeloid cell surface antigen CD33 binding agent	1	
1072.5000000000000000	1392	Bacillus anthracis	AVP-21D9	CHEMBL2109303	Protective antigen inhibitor	1	
672.1200000000000000	9606	Homo sapiens	AXOMADOL	CHEMBL3989680	Kappa opioid receptor agonist	2	
233.0000000000000000	9606	Homo sapiens	AZACITIDINE	CHEMBL1489	DNA (cytosine-5)-methyltransferase 1 inhibitor	4	2004
236.5000000000000000	9606	Homo sapiens	AZACITIDINE	CHEMBL1489	DNA (cytosine-5)-methyltransferase 3A inhibitor	4	2004
369.8000000000000000	9606	Homo sapiens	AZATADINE MALEATE	CHEMBL3544908	Histamine H1 receptor antagonist	4	1977
236.4000000000000000	9606	Homo sapiens	AZATHIOPRINE	CHEMBL1542	Amidophosphoribosyltransferase inhibitor	4	1968
236.4000000000000000	9606	Homo sapiens	AZATHIOPRINE SODIUM	CHEMBL1200400	Amidophosphoribosyltransferase inhibitor	4	1974
253.4470588235294118	9606	Homo sapiens	AZD-0424	CHEMBL3545177	Tyrosine-protein kinase SRC inhibitor	1	
233.2000000000000000	9606	Homo sapiens	AZD1305	CHEMBL3545169	Sodium channel protein type V alpha subunit blocker	2	
528.8333333333333333	9606	Homo sapiens	AZD3199	CHEMBL3545103	Beta-2 adrenergic receptor agonist	2	
245.9000000000000000	9606	Homo sapiens	AZD5672	CHEMBL1951914	C-C chemokine receptor type 5 antagonist	2	
720.7000000000000000	9606	Homo sapiens	AZD6280	CHEMBL1783256	GABA receptor alpha-2 subunit positive allosteric modulator	1	
233.2000000000000000	9606	Homo sapiens	AZD7009	CHEMBL3545040	Sodium channel protein type V alpha subunit blocker	2	
720.7000000000000000	9606	Homo sapiens	AZD7325	CHEMBL1783282	GABA receptor alpha-2 subunit positive allosteric modulator	2	
281.8250000000000000	9606	Homo sapiens	AZD-7451	CHEMBL3545179	Neurotrophic tyrosine kinase receptor type 2 inhibitor	1	
225.0000000000000000	9606	Homo sapiens	AZD-7451	CHEMBL3545179	NT-3 growth factor receptor inhibitor	1	
707.3500000000000000	9606	Homo sapiens	AZD-8186	CHEMBL3545424	PI3-kinase p110-delta subunit inhibitor	1	
268.9941176470588235	9606	Homo sapiens	AZD-8330	CHEMBL3182621	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	1	
606.8000000000000000	9606	Homo sapiens	AZD9056	CHEMBL3545108	P2X purinoceptor 7 antagonist	2	
369.8000000000000000	9606	Homo sapiens	AZELASTINE HYDROCHLORIDE	CHEMBL1200809	Histamine H1 receptor antagonist	4	1996
604.7142857142857143	9606	Homo sapiens	AZILSARTAN	CHEMBL57242	Type-1 angiotensin II receptor antagonist	3	
604.7142857142857143	9606	Homo sapiens	AZILSARTAN KAMEDOXOMIL	CHEMBL2103795	Type-1 angiotensin II receptor antagonist	4	2011
487.0333333333333333	2	Bacteria	AZITHROMYCIN	CHEMBL529	Bacterial 70S ribosome inhibitor	4	1991
253.4470588235294118	9606	Homo sapiens	AZM-475271	CHEMBL3545150	Tyrosine-protein kinase SRC inhibitor	2	
581.2733333333333333	2	Bacteria	AZTREONAM	CHEMBL158	Bacterial penicillin-binding protein inhibitor	4	1986
581.2733333333333333	2	Bacteria	BACAMPICILLIN HYDROCHLORIDE	CHEMBL1200965	Bacterial penicillin-binding protein inhibitor	4	1980
251.8666666666666667	9606	Homo sapiens	BACLOFEN	CHEMBL701	GABA-B receptor agonist	4	1977
353.0000000000000000	9606	Homo sapiens	BALAGLITAZONE	CHEMBL2103991	Peroxisome proliferator-activated receptor gamma partial agonist	3	
268.9941176470588235	9606	Homo sapiens	BALAMAPIMOD	CHEMBL2104954	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	1	
353.0000000000000000	9606	Homo sapiens	BALSALAZIDE DISODIUM	CHEMBL1200760	Peroxisome proliferator-activated receptor gamma agonist	4	2000
244.3111111111111111	9606	Homo sapiens	BALUGRASTIM	CHEMBL2108572	Granulocyte colony stimulating factor receptor agonist	2	
235.9300000000000000	9606	Homo sapiens	BARDOXOLONE METHYL	CHEMBL1762621	Keap1/Nrf2 inhibitor	3	
353.0000000000000000	9606	Homo sapiens	BARDOXOLONE METHYL	CHEMBL1762621	Peroxisome proliferator-activated receptor gamma antagonist	3	
347.3000000000000000	9606	Homo sapiens	BARUSIBAN	CHEMBL2218898	Oxytocin receptor antagonist	2	
528.8333333333333333	9606	Homo sapiens	BATEFENTEROL	CHEMBL3039518	Beta-2 adrenergic receptor agonist	2	
233.5000000000000000	9606	Homo sapiens	BATEFENTEROL	CHEMBL3039518	Muscarinic acetylcholine receptor M2 antagonist	2	
237.9000000000000000	9606	Homo sapiens	BAY-1125976	CHEMBL3545049	Serine/threonine-protein kinase AKT2 inhibitor	1	
248.0764705882352941	9606	Homo sapiens	BAY-1125976	CHEMBL3545049	Serine/threonine-protein kinase AKT inhibitor	1	
244.1000000000000000	9606	Homo sapiens	BC8 131I	CHEMBL2109630	Leukocyte common antigen binding agent	2	
248.2277777777777778	9606	Homo sapiens	BECATECARIN	CHEMBL2107313	DNA topoisomerase I inhibitor	3	
528.8333333333333333	9606	Homo sapiens	BEDORADRINE SULFATE	CHEMBL2218893	Beta-2 adrenergic receptor agonist	2	
508.4815789473684211	9606	Homo sapiens	BELINOSTAT	CHEMBL408513	Histone deacetylase inhibitor	4	2014
412.2000000000000000	9606	Homo sapiens	BEMIPARIN SODIUM	CHEMBL2108806	Antithrombin-III activator	4	
271.4777777777777778	9606	Homo sapiens	BENFLUOREX	CHEMBL400599	Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor	4	1974
262.8000000000000000	9606	Homo sapiens	BENZIODARONE	CHEMBL232201	Calmodulin inhibitor	4	
350.1666666666666667	9606	Homo sapiens	BENZPHETAMINE HYDROCHLORIDE	CHEMBL3544906	Norepinephrine transporter releasing agent	4	1960
252.2529411764705882	9606	Homo sapiens	BENZPHETAMINE HYDROCHLORIDE	CHEMBL3544906	Synaptic vesicular amine transporter inhibitor	4	1960
369.8000000000000000	9606	Homo sapiens	BEPOTASTINE BESYLATE	CHEMBL1201759	Histamine H1 receptor antagonist	4	2009
552.5476190476190476	9606	Homo sapiens	BEPRIDIL HYDROCHLORIDE	CHEMBL1200382	Voltage-gated calcium channel blocker	4	1990
263.1500000000000000	2	Bacteria	BESIFLOXACIN HYDROCHLORIDE	CHEMBL1201761	Bacterial DNA gyrase inhibitor	4	2009
262.6312500000000000	2	Bacteria	BESIFLOXACIN HYDROCHLORIDE	CHEMBL1201761	Topoisomerase IV inhibitor	4	2009
369.8000000000000000	9606	Homo sapiens	BETAHISTINE	CHEMBL24441	Histamine H1 receptor agonist	4	
807.4000000000000000	9606	Homo sapiens	BETAZOLE HYDROCHLORIDE	CHEMBL1200949	Histamine H2 receptor agonist	4	1982
233.5000000000000000	9606	Homo sapiens	BETHANECHOL CHLORIDE	CHEMBL1768	Muscarinic acetylcholine receptor M2 agonist	4	1948
350.1666666666666667	9606	Homo sapiens	BETHANIDINE SULFATE	CHEMBL2110368	Norepinephrine transporter substrate	4	1982
254.2500000000000000	9606	Homo sapiens	BETRIXABAN	CHEMBL512351	Coagulation factor X inhibitor	4	2017
245.4666666666666667	9606	Homo sapiens	BEVACIZUMAB	CHEMBL1201583	Vascular endothelial growth factor A inhibitor	4	2004
245.4666666666666667	9606	Homo sapiens	BEVACIZUMAB 111IN	CHEMBL3707253	Vascular endothelial growth factor A binding agent	0	
494.6000000000000000	9606	Homo sapiens	BEXAGLIFLOZIN	CHEMBL1808388	Sodium/glucose cotransporter 2 inhibitor	3	
671.9000000000000000	9606	Homo sapiens	BHQ-880	CHEMBL2109381	Dickkopf-related protein 1 inhibitor	2	
369.8000000000000000	9606	Homo sapiens	BILASTINE	CHEMBL1742423	Histamine H1 receptor inverse agonist	4	
268.9941176470588235	9606	Homo sapiens	BINIMETINIB	CHEMBL3187723	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	3	
528.8333333333333333	9606	Homo sapiens	BITOLTEROL MESYLATE	CHEMBL1200405	Beta-2 adrenergic receptor agonist	4	1984
267.4142857142857143	9606	Homo sapiens	BITOPERTIN	CHEMBL1171829	Glycine transporter 1 inhibitor	3	
251.6200000000000000	9606	Homo sapiens	BIVALIRUDIN	CHEMBL2103749	Thrombin inhibitor	4	2000
273.7750000000000000	9606	Homo sapiens	BKT140	CHEMBL3545348	C-X-C chemokine receptor type 4 antagonist	3	
565.8000000000000000	9606	Homo sapiens	BMS-387032	CHEMBL296468	Cyclin-dependent kinase 9 inhibitor	1	
281.5071428571428571	9606	Homo sapiens	BMS-690514	CHEMBL3545396	Receptor protein-tyrosine kinase erbB-2 inhibitor	2	
382.1000000000000000	9606	Homo sapiens	BMS-754807	CHEMBL575448	Insulin receptor inhibitor	2	
271.0421052631578947	9606	Homo sapiens	BMS-794833	CHEMBL3545119	Vascular endothelial growth factor receptor 2 inhibitor	1	
271.0421052631578947	9606	Homo sapiens	BMS-817378	CHEMBL3545050	Vascular endothelial growth factor receptor 2 inhibitor	1	
219.8000000000000000	9606	Homo sapiens	BMS-833923	CHEMBL3545403	Smoothened homolog antagonist	2	
253.4470588235294118	9606	Homo sapiens	BOSUTINIB	CHEMBL288441	Tyrosine-protein kinase SRC inhibitor	4	2010
748.8600000000000000	9606	Homo sapiens	BREMELANOTIDE	CHEMBL2070241	Melanocortin receptor 1 agonist	3	
719.0200000000000000	9606	Homo sapiens	BREMELANOTIDE	CHEMBL2070241	Melanocortin receptor 3 agonist	3	
279.4666666666666667	9606	Homo sapiens	BREMELANOTIDE	CHEMBL2070241	Melanocortin receptor 4 agonist	3	
350.1666666666666667	9606	Homo sapiens	BRETYLIUM TOSYLATE	CHEMBL1095292	Norepinephrine transporter substrate	4	1986
308.8307692307692308	9606	Homo sapiens	BREXPIPRAZOLE	CHEMBL2105760	Serotonin 2a (5-HT2a) receptor antagonist	4	2015
245.4666666666666667	9606	Homo sapiens	BROLUCIZUMAB	CHEMBL3707357	Vascular endothelial growth factor A inhibitor	3	
720.7000000000000000	9606	Homo sapiens	BROMAZEPAM	CHEMBL277062	GABA receptor alpha-2 subunit positive allosteric modulator	4	
381.7608695652173913	9606	Homo sapiens	BROMOCRIPTINE MESYLATE	CHEMBL1200503	D2-like dopamine receptor agonist	4	1978
369.8000000000000000	9606	Homo sapiens	BROMODIPHENHYDRAMINE HYDROCHLORIDE	CHEMBL1200967	Histamine H1 receptor antagonist	4	1954
369.8000000000000000	9606	Homo sapiens	BROMPHENIRAMINE MALEATE	CHEMBL1200961	Histamine H1 receptor antagonist	4	1957
448.3000000000000000	9606	Homo sapiens	BT-061	CHEMBL2109471	T-cell surface antigen CD4 inhibitor	2	
369.8000000000000000	9606	Homo sapiens	BUCLIZINE HYDROCHLORIDE	CHEMBL1200403	Histamine H1 receptor antagonist	4	1982
672.1200000000000000	9606	Homo sapiens	BUPRENORPHINE	CHEMBL511142	Kappa opioid receptor agonist	4	1981
